file_name,cmp_ratio,abs_mean_uncmp,min_uncmp,max_uncmp,mean_uncmp,cmp_time,read_time,write_time,tot_time,
DF__UTC_20201111_113558/DF__UTC_20201111_113558.642.h5,4.24782,360.951,-23870,23126,0.0226258,1688,8509,266,15649,
DF__UTC_20201111_113758/DF__UTC_20201111_113758.642.h5,4.2477,358.434,-24382,23714,-0.00165854,1687,8482,266,15591,
DF__UTC_20201111_113858/DF__UTC_20201111_113858.642.h5,4.24745,367.246,-23981,23627,-0.0389687,1706,8546,252,15660,
DF__UTC_20201111_113458/DF__UTC_20201111_113458.642.h5,4.24792,372.284,-22996,24395,0.0544208,1705,8460,1805,17136,
DF__UTC_20201111_113958/DF__UTC_20201111_113958.642.h5,4.24723,376.33,-24518,24303,-0.111801,1804,8450,253,15716,
DF__UTC_20201111_113658/DF__UTC_20201111_113658.642.h5,4.2479,352.071,-23526,23233,0.0332981,1741,8723,4147,19747,
DF__UTC_20201111_114058/DF__UTC_20201111_114058.642.h5,4.24702,392.214,-24213,24442,-0.792975,1766,8591,256,15658,
DF__UTC_20201111_114158/DF__UTC_20201111_114158.642.h5,4.24728,394.615,-23652,24635,-0.127155,1782,8669,559,16168,
DF__UTC_20201111_114258/DF__UTC_20201111_114258.642.h5,4.24748,394.251,-23859,24096,0.169133,1732,8438,1873,17072,
DF__UTC_20201111_114358/DF__UTC_20201111_114358.642.h5,4.24777,389.071,-23529,23161,0.0417977,1734,8346,1962,17229,
DF__UTC_20201111_114458/DF__UTC_20201111_114458.642.h5,4.24804,368.356,-22155,22769,-0.0294678,1714,8628,266,15820,
DF__UTC_20201111_114658/DF__UTC_20201111_114658.642.h5,4.24797,356.284,-22606,23652,0.0413568,1709,8563,272,15679,
DF__UTC_20201111_114558/DF__UTC_20201111_114558.642.h5,4.24804,356.749,-22359,21750,0.136022,1691,8485,1644,16957,
DF__UTC_20201111_114758/DF__UTC_20201111_114758.642.h5,4.24789,358.176,-23517,22707,0.049781,1688,8545,1889,17276,
DF__UTC_20201111_114858/DF__UTC_20201111_114858.642.h5,4.24802,358.627,-22451,22856,0.155917,1725,8421,2200,17443,
DF__UTC_20201111_114958/DF__UTC_20201111_114958.642.h5,4.24803,363.859,-22304,22013,0.215159,1720,8512,1785,17242,
DF__UTC_20201111_115058/DF__UTC_20201111_115058.642.h5,4.24782,363.673,-23767,23170,0.0559862,1717,8463,264,15614,
DF__UTC_20201111_115158/DF__UTC_20201111_115158.642.h5,4.24794,371.13,-23012,23271,0.131294,1793,8421,1858,17237,
DF__UTC_20201111_115358/DF__UTC_20201111_115358.642.h5,4.24761,377.153,-23759,23225,0.0722346,1713,8494,257,15468,
DF__UTC_20201111_115458/DF__UTC_20201111_115458.642.h5,4.24771,373.72,-24015,23225,0.0348784,1723,8644,259,15640,
DF__UTC_20201111_115258/DF__UTC_20201111_115258.642.h5,4.24779,376.908,-23316,23364,0.095171,1718,8515,2084,17513,
DF__UTC_20201111_115558/DF__UTC_20201111_115558.642.h5,4.24721,401.78,-24456,23944,-0.0327173,1733,8457,1972,17239,
DF__UTC_20201111_115658/DF__UTC_20201111_115658.642.h5,4.24754,393.91,-23933,23194,0.037648,1724,8641,1785,17376,
DF__UTC_20201111_115758/DF__UTC_20201111_115758.642.h5,4.2479,379.891,-22917,23260,0.0857147,1693,8373,2009,17250,
DF__UTC_20201111_115958/DF__UTC_20201111_115958.642.h5,4.24782,378.646,-23399,23305,-0.0380482,1707,8214,255,15363,
DF__UTC_20201111_115858/DF__UTC_20201111_115858.642.h5,4.24773,379.859,-23650,23192,0.0147251,1715,8432,1761,16997,
DF__UTC_20201111_120058/DF__UTC_20201111_120058.642.h5,4.24756,383.617,-24419,24604,-0.0539759,1747,8506,1949,17592,
DF__UTC_20201111_120158/DF__UTC_20201111_120158.642.h5,4.24705,399.531,-24899,25239,-0.0319356,1851,8372,276,15630,
DF__UTC_20201111_120258/DF__UTC_20201111_120258.642.h5,4.24734,390.276,-24003,23902,-0.152803,1747,8623,292,15814,
DF__UTC_20201111_120358/DF__UTC_20201111_120358.642.h5,4.24705,402.908,-24887,24429,-0.308675,1721,8467,268,15583,
DF__UTC_20201111_120458/DF__UTC_20201111_120458.642.h5,4.24669,392.081,-24980,24624,-0.535408,1751,8572,256,15727,
DF__UTC_20201111_120558/DF__UTC_20201111_120558.642.h5,4.24678,395.881,-25263,24063,0.203069,1760,8524,251,15695,
DF__UTC_20201111_120758/DF__UTC_20201111_120758.642.h5,4.24686,410.107,-24257,24606,0.2149,1721,8569,262,15725,
DF__UTC_20201111_120658/DF__UTC_20201111_120658.642.h5,4.24727,402.051,-24017,23839,0.267404,1740,8343,1991,17417,
DF__UTC_20201111_120958/DF__UTC_20201111_120958.642.h5,4.24781,380.043,-23696,24126,0.221714,1670,8563,261,15681,
DF__UTC_20201111_120858/DF__UTC_20201111_120858.642.h5,4.24751,387.584,-24682,23110,0.153101,1726,8607,1879,17411,
DF__UTC_20201111_121058/DF__UTC_20201111_121058.642.h5,4.24756,392.095,-23576,23940,0.244379,1759,8582,271,15630,
DF__UTC_20201111_121158/DF__UTC_20201111_121158.642.h5,4.24747,393.887,-23849,23938,0.101458,1765,8502,1886,17170,
DF__UTC_20201111_121358/DF__UTC_20201111_121358.642.h5,4.24715,415.818,-23967,23441,0.122799,1699,8770,260,15814,
DF__UTC_20201111_121258/DF__UTC_20201111_121258.642.h5,4.24734,401.081,-24298,24143,0.151726,1731,8421,2093,17286,
DF__UTC_20201111_121458/DF__UTC_20201111_121458.642.h5,4.24671,441.942,-24339,24523,0.172788,1709,8414,1891,17084,
DF__UTC_20201111_121658/DF__UTC_20201111_121658.642.h5,4.24723,404.084,-23895,23991,0.351995,1690,8425,259,15525,
DF__UTC_20201111_121558/DF__UTC_20201111_121558.642.h5,4.24696,416.267,-24172,24350,0.245998,1757,8353,2236,17533,
DF__UTC_20201111_121758/DF__UTC_20201111_121758.642.h5,4.24786,406.858,-22562,23272,0.320426,1684,8306,255,15347,
DF__UTC_20201111_121858/DF__UTC_20201111_121858.642.h5,4.24781,399.783,-22950,23921,0.298255,1733,8450,270,15638,
DF__UTC_20201111_122058/DF__UTC_20201111_122058.642.h5,4.2479,402.736,-22630,22998,0.38021,1772,8411,262,15557,
DF__UTC_20201111_122158/DF__UTC_20201111_122158.642.h5,4.24743,421.538,-23539,24419,0.434963,1721,8453,269,15594,
DF__UTC_20201111_122258/DF__UTC_20201111_122258.642.h5,4.24755,399.837,-23761,23762,0.338254,1709,8439,253,15496,
DF__UTC_20201111_122458/DF__UTC_20201111_122458.642.h5,4.24736,408.169,-23988,23263,0.447133,1732,8500,260,15631,
DF__UTC_20201111_122358/DF__UTC_20201111_122358.642.h5,4.24764,414.548,-23784,24045,0.405163,1724,8451,1891,17270,
DF__UTC_20201111_122558/DF__UTC_20201111_122558.642.h5,4.24733,404.41,-23909,23705,0.52347,1727,8380,262,15488,
DF__UTC_20201111_122658/DF__UTC_20201111_122658.642.h5,4.24752,394.254,-24369,24230,0.505767,1740,8569,265,15677,
DF__UTC_20201111_121958/DF__UTC_20201111_121958.642.h5,4.24777,398.075,-23456,23712,0.320847,1715,19423,1820,28086,
DF__UTC_20201111_122758/DF__UTC_20201111_122758.642.h5,4.2473,395.079,-24359,24847,-0.129225,1760,8402,258,15485,
DF__UTC_20201111_122858/DF__UTC_20201111_122858.642.h5,4.24771,367.763,-23969,24486,0.426641,1685,8454,1742,16929,
DF__UTC_20201111_122958/DF__UTC_20201111_122958.642.h5,4.24787,376.31,-23116,23111,0.761801,1778,8260,1937,17155,
DF__UTC_20201111_123158/DF__UTC_20201111_123158.642.h5,4.24789,401.322,-22802,23001,0.594927,1747,8456,2018,17400,
DF__UTC_20201111_123258/DF__UTC_20201111_123258.642.h5,4.24737,407.564,-23778,23331,0.850479,1678,8289,254,15235,
DF__UTC_20201111_123458/DF__UTC_20201111_123458.642.h5,4.24762,382.473,-24472,24413,0.6926,1754,8609,271,15793,
DF__UTC_20201111_123358/DF__UTC_20201111_123358.642.h5,4.24776,386.403,-23955,23072,0.767361,1755,8621,1908,17414,
DF__UTC_20201111_123558/DF__UTC_20201111_123558.642.h5,4.24779,390.447,-23648,23205,0.719335,1713,8663,1801,17297,
DF__UTC_20201111_123658/DF__UTC_20201111_123658.642.h5,4.24793,402.86,-22586,24454,0.706457,1705,8409,2093,17339,
DF__UTC_20201111_123758/DF__UTC_20201111_123758.642.h5,4.24773,394.773,-23373,24327,0.823717,1701,8329,2179,17357,
DF__UTC_20201111_123858/DF__UTC_20201111_123858.642.h5,4.24779,401.589,-23390,23129,0.773005,1689,8425,2302,17446,
DF__UTC_20201111_123058/DF__UTC_20201111_123058.642.h5,4.24777,386.87,-23704,22675,0.630978,1699,19074,258,26059,
DF__UTC_20201111_123958/DF__UTC_20201111_123958.642.h5,4.24776,398.5,-23383,23976,0.799123,1722,8337,1044,16304,
DF__UTC_20201111_124058/DF__UTC_20201111_124058.642.h5,4.24787,405.851,-23024,24176,0.863352,1718,8336,268,15356,
DF__UTC_20201111_124158/DF__UTC_20201111_124158.642.h5,4.24702,441.979,-24132,24105,0.94885,1794,8561,297,15793,
DF__UTC_20201111_124258/DF__UTC_20201111_124258.642.h5,4.24689,458.011,-24110,24488,0.919404,1783,8389,2104,17438,
DF__UTC_20201111_124358/DF__UTC_20201111_124358.642.h5,4.24669,430.634,-24766,24574,0.912488,1728,8281,1969,17132,
DF__UTC_20201111_124558/DF__UTC_20201111_124558.642.h5,4.24755,411.432,-23317,23831,0.984595,1704,8534,1786,17229,
DF__UTC_20201111_124458/DF__UTC_20201111_124458.642.h5,4.24724,422.521,-23865,23369,0.972092,1727,8609,2017,17549,
DF__UTC_20201111_124658/DF__UTC_20201111_124658.642.h5,4.24771,407.175,-23540,23485,1.06154,1783,8424,270,15620,
DF__UTC_20201111_124758/DF__UTC_20201111_124758.642.h5,4.24787,402.1,-22921,24485,0.982878,1764,8394,268,15644,
DF__UTC_20201111_124858/DF__UTC_20201111_124858.642.h5,4.24792,400.628,-22565,23590,0.988891,1703,8423,2364,17656,
DF__UTC_20201111_124958/DF__UTC_20201111_124958.642.h5,4.24784,412.243,-23125,22431,0.972792,1743,8590,1991,17428,
DF__UTC_20201111_125158/DF__UTC_20201111_125158.642.h5,4.24668,430.247,-24846,24310,0.531463,1737,8483,257,15561,
DF__UTC_20201111_125058/DF__UTC_20201111_125058.642.h5,4.24712,409.753,-25157,23917,1.02286,1760,8427,2511,17899,
DF__UTC_20201111_125258/DF__UTC_20201111_125258.642.h5,4.24757,413.208,-24177,23929,0.435127,1738,8547,265,15740,
DF__UTC_20201111_125358/DF__UTC_20201111_125358.642.h5,4.24766,411.197,-24069,22481,1.40709,1738,8308,265,15465,
DF__UTC_20201111_125558/DF__UTC_20201111_125558.642.h5,4.24771,406.01,-23935,23551,1.0167,1716,8425,279,15617,
DF__UTC_20201111_125458/DF__UTC_20201111_125458.642.h5,4.24767,411.393,-23563,22971,1.12408,1732,8707,265,15856,
DF__UTC_20201111_125758/DF__UTC_20201111_125758.642.h5,4.24772,394.769,-23490,24472,1.12621,1726,8398,1140,16490,
DF__UTC_20201111_125658/DF__UTC_20201111_125658.642.h5,4.24789,389.319,-22881,23272,1.04819,1717,8399,2036,17369,
DF__UTC_20201111_125858/DF__UTC_20201111_125858.642.h5,4.24779,382.514,-23458,23640,1.04359,1757,8392,1922,17320,
DF__UTC_20201111_125958/DF__UTC_20201111_125958.642.h5,4.24785,401.481,-22944,24334,0.986998,1695,8285,258,15351,
DF__UTC_20201111_130158/DF__UTC_20201111_130158.642.h5,4.24775,396.651,-23649,24067,0.932273,1702,8551,266,15692,
DF__UTC_20201111_130058/DF__UTC_20201111_130058.642.h5,4.24787,389.011,-22904,24036,0.956918,1739,8382,2126,17390,
DF__UTC_20201111_130258/DF__UTC_20201111_130258.642.h5,4.24783,383.09,-23219,24000,0.968046,1716,8677,2093,17564,
DF__UTC_20201111_130358/DF__UTC_20201111_130358.642.h5,4.24751,400.82,-24304,23889,0.945951,1830,8572,1829,17379,
DF__UTC_20201111_130458/DF__UTC_20201111_130458.642.h5,4.24765,393.24,-23628,24091,0.96913,1735,8608,1943,17442,
DF__UTC_20201111_130558/DF__UTC_20201111_130558.642.h5,4.24763,398.742,-24107,23439,1.02009,1779,8754,1716,17424,
DF__UTC_20201111_130658/DF__UTC_20201111_130658.642.h5,4.24748,413.507,-24174,23704,1.00144,1715,8450,2024,17430,
DF__UTC_20201111_130758/DF__UTC_20201111_130758.642.h5,4.24729,441.717,-23549,23558,1.00029,1729,8502,2191,17656,
DF__UTC_20201111_130858/DF__UTC_20201111_130858.642.h5,4.24758,423.951,-23570,24523,0.924482,1753,8395,273,15536,
DF__UTC_20201111_130958/DF__UTC_20201111_130958.642.h5,4.2474,433.481,-23534,23417,1.02918,1801,8411,2709,18168,
DF__UTC_20201111_131158/DF__UTC_20201111_131158.642.h5,4.24706,443.756,-24183,24350,1.13836,1712,8286,355,15496,
DF__UTC_20201111_131058/DF__UTC_20201111_131058.642.h5,4.24683,439.773,-24385,24004,0.987359,1740,8662,2085,17600,
DF__UTC_20201111_131558/DF__UTC_20201111_131558.642.h5,4.24751,408.015,-24270,23713,1.00772,1693,8425,253,15536,
DF__UTC_20201111_131258/DF__UTC_20201111_131258.642.h5,4.24708,416.854,-24261,23950,1.10557,1722,8662,2043,17695,
DF__UTC_20201111_131458/DF__UTC_20201111_131458.642.h5,4.24783,401.626,-22827,22758,1.00411,1746,8580,281,15855,
DF__UTC_20201111_131358/DF__UTC_20201111_131358.642.h5,4.24737,417.182,-23350,24274,1.06997,1720,8691,1997,17425,
DF__UTC_20201111_131658/DF__UTC_20201111_131658.642.h5,4.24754,422.138,-23604,24432,1.05908,1711,8230,2381,17499,
DF__UTC_20201111_131758/DF__UTC_20201111_131758.642.h5,4.24758,406.613,-24340,22643,1.07418,1701,8538,2165,17613,
DF__UTC_20201111_131858/DF__UTC_20201111_131858.642.h5,4.24791,393.518,-22812,24080,0.94049,1717,9425,2337,18616,
DF__UTC_20201111_131958/DF__UTC_20201111_131958.642.h5,4.24777,397.862,-23442,23823,0.946837,1704,8448,267,15553,
DF__UTC_20201111_132058/DF__UTC_20201111_132058.642.h5,4.24794,401.479,-22405,22892,0.909502,1744,8465,267,15657,
DF__UTC_20201111_132158/DF__UTC_20201111_132158.642.h5,4.24724,402.217,-25091,24697,0.546345,1757,8787,267,15932,
DF__UTC_20201111_132258/DF__UTC_20201111_132258.642.h5,4.24744,405.005,-24302,24318,0.267197,1741,8810,277,15938,
DF__UTC_20201111_132458/DF__UTC_20201111_132458.642.h5,4.24767,407.456,-23515,23651,0.858847,1725,8571,1902,17454,
DF__UTC_20201111_132558/DF__UTC_20201111_132558.642.h5,4.24794,410.438,-22846,23582,0.686531,1739,8760,1816,17440,
DF__UTC_20201111_132358/DF__UTC_20201111_132358.642.h5,4.24752,412.804,-23860,24133,0.880316,1737,8448,2304,17717,
DF__UTC_20201111_132658/DF__UTC_20201111_132658.642.h5,4.24783,390.296,-23253,23300,0.570614,1706,8433,257,15487,
DF__UTC_20201111_132858/DF__UTC_20201111_132858.642.h5,4.24769,411.85,-23896,22926,0.569128,1733,8338,258,15447,
DF__UTC_20201111_132758/DF__UTC_20201111_132758.642.h5,4.24774,400.546,-23669,23805,0.59087,1719,8401,2695,17980,
DF__UTC_20201111_132958/DF__UTC_20201111_132958.642.h5,4.2476,420.578,-23921,23933,0.608143,1744,8355,272,15637,
DF__UTC_20201111_133058/DF__UTC_20201111_133058.642.h5,4.24754,442.716,-23726,23726,0.546842,1734,8513,1913,17358,
DF__UTC_20201111_133158/DF__UTC_20201111_133158.642.h5,4.24743,446.077,-24078,24498,0.477634,1713,8488,256,15655,
DF__UTC_20201111_133458/DF__UTC_20201111_133458.642.h5,4.24765,414.991,-24100,23758,0.391363,1754,8360,257,15344,
DF__UTC_20201111_133258/DF__UTC_20201111_133258.642.h5,4.24753,432.104,-24267,23500,0.40612,1738,8830,2253,17957,
DF__UTC_20201111_133558/DF__UTC_20201111_133558.642.h5,4.24727,441.482,-24346,23450,0.391734,1719,8480,2040,17346,
DF__UTC_20201111_133358/DF__UTC_20201111_133358.642.h5,4.24757,431.636,-23749,23674,0.407422,1716,8631,2291,17746,
DF__UTC_20201111_133658/DF__UTC_20201111_133658.642.h5,4.24766,453.196,-23026,24179,0.275184,1727,8254,2371,17514,
DF__UTC_20201111_133858/DF__UTC_20201111_133858.642.h5,4.24753,441.274,-24157,23817,0.249576,1712,8341,279,15597,
DF__UTC_20201111_133758/DF__UTC_20201111_133758.642.h5,4.24748,438.085,-24104,23124,0.267392,1685,8494,2271,17535,
DF__UTC_20201111_133958/DF__UTC_20201111_133958.642.h5,4.2472,443.034,-23736,23298,0.184008,1735,8497,2361,17745,
DF__UTC_20201111_134058/DF__UTC_20201111_134058.642.h5,4.24719,462.181,-24271,23731,0.14933,1784,8519,276,15643,
DF__UTC_20201111_134158/DF__UTC_20201111_134158.642.h5,4.24699,492.122,-24019,23190,0.118037,1770,8419,1708,17030,
DF__UTC_20201111_134258/DF__UTC_20201111_134258.642.h5,4.24728,448.221,-24120,23406,0.0856777,1723,8322,263,15431,
DF__UTC_20201111_134558/DF__UTC_20201111_134558.642.h5,4.24707,473.151,-24064,24300,-0.00126557,1713,8481,253,15583,
DF__UTC_20201111_134358/DF__UTC_20201111_134358.642.h5,4.2474,442.96,-23972,23861,0.0674478,1744,8400,2374,17613,
DF__UTC_20201111_134458/DF__UTC_20201111_134458.642.h5,4.24691,473.922,-23960,24163,0.0608394,1762,9760,264,16926,
DF__UTC_20201111_134658/DF__UTC_20201111_134658.642.h5,4.24649,479.222,-24406,24213,-0.35396,1754,8368,1884,17125,
DF__UTC_20201111_134758/DF__UTC_20201111_134758.642.h5,4.2463,465.832,-25004,24306,-0.716396,1750,8613,2062,17608,
DF__UTC_20201111_134858/DF__UTC_20201111_134858.642.h5,4.24654,473.584,-24708,24792,0.0229913,1732,8706,2550,18098,
DF__UTC_20201111_135058/DF__UTC_20201111_135058.642.h5,4.24772,418.748,-23493,23081,-0.189514,1722,8321,260,15338,
DF__UTC_20201111_134958/DF__UTC_20201111_134958.642.h5,4.2476,421.824,-23866,23508,-0.0436197,1751,8611,1949,17452,
DF__UTC_20201111_135158/DF__UTC_20201111_135158.642.h5,4.24786,418.441,-23148,23260,-0.148536,1701,8377,1893,17134,
DF__UTC_20201111_135258/DF__UTC_20201111_135258.642.h5,4.24746,448.23,-23809,24037,-0.178096,1713,8339,1858,16968,
DF__UTC_20201111_135358/DF__UTC_20201111_135358.642.h5,4.2469,456.988,-24497,24350,-0.20996,1784,8402,2359,17816,
DF__UTC_20201111_135558/DF__UTC_20201111_135558.642.h5,4.24783,417.465,-23240,23822,-0.139963,1742,8370,1785,17087,
DF__UTC_20201111_135458/DF__UTC_20201111_135458.642.h5,4.24746,443.567,-23990,23399,-0.179752,1744,8417,3785,18985,
DF__UTC_20201111_135658/DF__UTC_20201111_135658.642.h5,4.24771,422.052,-23381,24431,-0.172615,1713,8930,258,15962,
DF__UTC_20201111_135958/DF__UTC_20201111_135958.642.h5,4.24792,434.311,-22649,22585,-0.100536,1736,8444,265,15607,
DF__UTC_20201111_135758/DF__UTC_20201111_135758.642.h5,4.24788,416,-22829,24509,-0.19869,1708,8512,2099,17466,
DF__UTC_20201111_135858/DF__UTC_20201111_135858.642.h5,4.24736,413.77,-24745,23496,-0.149345,1772,8586,1991,17539,
DF__UTC_20201111_140058/DF__UTC_20201111_140058.642.h5,4.24722,462.951,-23979,24114,-0.146914,1696,8294,1970,17128,
DF__UTC_20201111_140158/DF__UTC_20201111_140158.642.h5,4.24722,439.568,-24301,24018,-0.198101,1741,8441,260,15558,
DF__UTC_20201111_140258/DF__UTC_20201111_140258.642.h5,4.24653,453.478,-25157,24594,-0.1349,1802,8552,275,15975,
DF__UTC_20201111_140358/DF__UTC_20201111_140358.642.h5,4.24684,462.755,-23835,24095,-0.080777,1745,8840,345,16152,
DF__UTC_20201111_140458/DF__UTC_20201111_140458.642.h5,4.2463,463.805,-25429,24769,-0.255733,1765,8457,1848,17143,
DF__UTC_20201111_140658/DF__UTC_20201111_140658.642.h5,4.24651,477.387,-24073,24434,-0.119427,1828,8804,269,16075,
DF__UTC_20201111_140558/DF__UTC_20201111_140558.642.h5,4.2461,500.456,-24336,24579,-0.0493812,1725,8705,2079,17572,
DF__UTC_20201111_140958/DF__UTC_20201111_140958.642.h5,4.24729,475.041,-23982,23383,-0.226133,1720,8241,271,15338,
DF__UTC_20201111_140758/DF__UTC_20201111_140758.642.h5,4.24716,467.733,-24081,23832,-0.269507,1745,8302,1913,17025,
DF__UTC_20201111_140858/DF__UTC_20201111_140858.642.h5,4.24581,509.285,-24638,24405,-0.170383,1764,8539,1725,18777,
DF__UTC_20201111_141158/DF__UTC_20201111_141158.642.h5,4.24727,453.666,-24401,23697,-0.214074,1698,10187,274,17245,
DF__UTC_20201111_141058/DF__UTC_20201111_141058.642.h5,4.24718,465.641,-24319,24416,-0.253646,1751,8560,2488,17961,
DF__UTC_20201111_141258/DF__UTC_20201111_141258.642.h5,4.24716,458.342,-24355,24860,-0.305569,1755,8641,2171,17813,
DF__UTC_20201111_141358/DF__UTC_20201111_141358.642.h5,4.24764,448.633,-23604,24112,-0.898671,1762,8263,284,15485,
DF__UTC_20201111_141458/DF__UTC_20201111_141458.642.h5,4.24765,443.927,-23884,24248,-0.459846,1858,8329,1945,17231,
DF__UTC_20201111_141558/DF__UTC_20201111_141558.642.h5,4.24743,443.701,-24295,23466,0.0395736,1720,8409,262,15522,
DF__UTC_20201111_141658/DF__UTC_20201111_141658.642.h5,4.24764,434.741,-24043,24539,-0.0363939,1727,8736,2213,17853,
DF__UTC_20201111_141858/DF__UTC_20201111_141858.642.h5,4.24753,443.218,-23878,24087,-0.168129,1751,8546,282,15710,
DF__UTC_20201111_141758/DF__UTC_20201111_141758.642.h5,4.24744,451.365,-24197,22982,-0.0734314,1722,8404,1889,17112,
DF__UTC_20201111_141958/DF__UTC_20201111_141958.642.h5,4.24757,451.65,-23258,23527,-0.206179,1732,8761,2125,17861,
DF__UTC_20201111_142058/DF__UTC_20201111_142058.642.h5,4.24759,461.107,-23937,23451,-0.184199,1657,8258,1950,16990,
DF__UTC_20201111_142158/DF__UTC_20201111_142158.642.h5,4.24627,486.854,-24637,23846,-0.0559897,1798,8281,2017,17278,
DF__UTC_20201111_142358/DF__UTC_20201111_142358.642.h5,4.24682,468.99,-24183,24223,0.0330885,1783,8567,272,15724,
DF__UTC_20201111_142258/DF__UTC_20201111_142258.642.h5,4.24746,478.871,-23283,24309,0.0542361,1746,8450,2446,17814,
DF__UTC_20201111_142458/DF__UTC_20201111_142458.642.h5,4.24722,481.55,-23719,23873,-0.154204,1778,8257,269,15420,
DF__UTC_20201111_142558/DF__UTC_20201111_142558.642.h5,4.24711,471.68,-24243,24023,-0.117278,1833,8369,2167,17545,
DF__UTC_20201111_142758/DF__UTC_20201111_142758.642.h5,4.24713,486.987,-24056,24104,-0.237525,1714,8645,382,15925,
DF__UTC_20201111_142658/DF__UTC_20201111_142658.642.h5,4.24763,444.663,-23661,23546,-0.154163,1711,8404,2124,17315,
DF__UTC_20201111_142858/DF__UTC_20201111_142858.642.h5,4.24657,492.607,-24596,23993,-0.169118,1836,8417,263,15743,
DF__UTC_20201111_142958/DF__UTC_20201111_142958.642.h5,4.24685,499.032,-24132,24335,-0.129358,1759,8268,268,15453,
DF__UTC_20201111_143158/DF__UTC_20201111_143158.642.h5,4.24674,507.947,-24380,24007,-0.217414,1736,8316,260,15459,
DF__UTC_20201111_143058/DF__UTC_20201111_143058.642.h5,4.24638,517.744,-24386,24501,-0.19583,1747,8254,2184,17469,
DF__UTC_20201111_143358/DF__UTC_20201111_143358.642.h5,4.24511,531.121,-24571,24587,-0.202945,1779,8335,265,15983,
DF__UTC_20201111_143258/DF__UTC_20201111_143258.642.h5,4.24641,504.745,-24239,24525,-0.258263,1785,8452,2187,17610,
DF__UTC_20201111_143458/DF__UTC_20201111_143458.642.h5,4.24591,526.484,-24460,24005,-0.270877,1749,8245,1911,17092,
DF__UTC_20201111_143558/DF__UTC_20201111_143558.642.h5,4.24527,514.769,-25067,24591,-0.311371,1853,8323,269,15669,
DF__UTC_20201111_143658/DF__UTC_20201111_143658.642.h5,4.24549,519.609,-24390,24949,-0.420138,1722,8332,263,15409,
DF__UTC_20201111_143758/DF__UTC_20201111_143758.642.h5,4.2464,500.064,-24077,24308,-0.28243,1771,8493,1887,17390,
DF__UTC_20201111_143858/DF__UTC_20201111_143858.642.h5,4.24707,483.917,-24263,24338,-0.525346,1747,8477,1935,17294,
